row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
29390,220.20593638759794,10.454462,,,,,,,,,,,0,74409.77,80661.73,42976.477,0,0,0,0,0,0,6345.775,20694.299,4614.3125,24530.996,50118.016,59192.85,
26806,220.2059627149441,9.73259,,,,,,,,,,,0,504215.47,510223.44,551826.56,5835.5825,4155.3447,28125.854,1986.7756,25609.773,39188.684,146324.1,159488.52,141692.5,359766.53,371359.2,382882.8,
26087,220.2059896318602,9.5397835,,,,,,,,,,,0,173745.0,172349.77,140587.25,0,0,6693.88,0,8122.5977,8921.841,47262.08,62535.97,55292.42,158784.11,135976.95,156578.11,
845,221.0919734536828,4.3160634,,,,,,,,,,,0,0,0,0,35712.35,40379.74,37694.055,39746.49,39080.46,42560.57,38405.098,40527.246,43012.87,34980.14,34546.703,33906.133,
608,221.0922646343765,1.758495,,,,,,,,,,,0,22547.633,22385.586,22166.576,38578.383,38913.434,38765.883,48924.656,32940.414,48223.08,37930.9,41900.953,35228.902,0,0,0,
22991,221.11738846249887,8.827575,,,,,,,,,,,0,0,0,0,216485.47,167238.12,98500.58,93542.63,192951.1,179836.69,239508.62,194438.1,215448.08,135914.05,176893.05,157100.78,
11352,221.1173895497972,7.0410466,,,,,,,,,,,0,0,0,0,61673.25,129629.47,106998.14,137101.3,71255.39,77080.93,51537.688,112409.08,67732.53,40826.523,93923.15,94635.4,
21245,221.1174056976632,8.529183,,,,,,,,,,,0,0,0,0,318609.88,222240.66,289811.28,223401.6,214876.72,140752.4,200512.23,293006.6,200066.62,197071.36,260934.67,269252.06,
17691,221.11740478880057,7.9819393,,,,,,,,,,,0,7391.6445,7367.81,10127.229,95016.49,124273.19,251862.06,96926.08,126652.19,140591.55,127602.37,166333.23,114041.09,214796.67,184395.28,162310.27,
720,221.1288261317625,3.1406415,,,,,,,,,,,0,0,0,0,101725.586,113081.89,129398.016,124891.58,134666.67,118263.11,145776.17,142104.81,138652.69,138291.33,110800.69,111445.195,
33492,221.1535755458614,11.504272,,,,,,,,,,,0,0,0,0,129601.62,112680.945,120641.66,158464.28,150410.12,139009.36,171780.19,135049.89,194243.05,214176.78,172092.58,167477.48,
31839,221.15357601990945,11.044902,,,,,,,,,,,0,81130.11,78603.484,80064.22,56262.562,61702.84,52657.258,43347.22,58487.152,61036.74,79245.586,153174.8,144833.36,110577.39,71977.94,76886.84,
32883,221.15359048315216,11.253465,,,,,,,,,,,0,0,0,2089.8896,490260.5,263769.88,183449.39,258655.23,414916.94,323700.16,653963.25,479355.38,253469.05,274909.72,304024.62,329028.34,
29080,221.1535722847499,10.378115,,,,,,,,,,,0,2259.914,2305.1792,2704.022,32533.635,38707.93,82877.7,31399.994,46941.453,46436.91,153308.48,52803.844,55598.86,93538.67,130191.016,180618.73,
31152,221.1535995060617,10.860321,,,,,,,,,,,0,0,0,0,126113.96,111342.77,173442.11,170017.52,101757.23,65467.805,115677.04,135012.64,58787.004,134050.31,162325.38,99012.99,
20934,222.07627020460987,8.476563,,,,,,,,,,,0,0,0,0,5493.656,8768.701,4336.953,5546.3613,2295.9136,1780.3799,6197.707,9907.879,7581.0273,101672.66,111497.945,109604.58,
5022,222.11270388383443,6.0193725,,,,,,,,,,,2538.377,17908.38,18316.61,19482.062,80415.05,48105.98,103980.336,52220.633,83251.63,57086.285,40233.41,80736.39,101934.72,45749.598,93011.11,36739.516,
740,222.11274308560147,3.45439,,,,,,,,,,,2624.6475,20162.418,21001.76,20988.549,141612.11,153586.1,151437.0,155803.67,156168.12,154467.34,160590.75,156316.83,164523.36,134216.1,130799.99,135306.75,
1223,222.11281354472789,4.8661933,,,,,,,,,,,0,21244.963,21280.922,21988.135,80941.266,73491.56,130743.98,135950.27,153323.75,145488.55,164818.34,180644.0,190092.42,151268.19,149232.64,156673.05,
1665,222.11277197885536,5.1084747,,,,,,,,,,,14340.541,24363.78,20052.568,17323.057,70483.02,59132.715,48146.11,87492.625,68799.766,38522.996,60595.79,65742.92,64951.137,69225.95,62796.633,63867.64,
811,222.11281418625182,4.2128086,,,,,,,,,,,12559.921,20376.97,21053.61,20310.08,45293.836,65282.258,46833.18,50492.457,55261.953,54775.36,71213.07,73678.22,78350.25,53390.64,46750.08,58470.688,
862,222.11280479238567,4.3660035,,,,,,,,,,,7058.144,20304.354,17174.902,20865.146,51402.55,46870.016,95617.61,54984.094,46355.18,95862.28,42461.848,48915.516,52288.016,48190.453,48316.938,45114.023,
26520,222.14894511524815,9.657098,,,,,,,,,,,0,55741.555,65934.84,64201.105,0,0,4800.0796,0,2154.2058,8042.4395,21183.13,20052.713,30137.092,71897.08,84911.4,77200.01,
15532,222.14908434992472,7.665238,,,,,,,,,,,0,38154.555,42145.613,33656.074,0,0,2030.8092,1884.9893,2062.8687,2002.015,11528.331,7058.725,6346.576,4815.1567,10565.299,2507.875,
4493,222.14909988558531,5.9093623,,,,,,,,,,,0,52104.406,52823.02,50755.28,11572.301,11014.009,28442.47,8768.786,27672.66,14924.4,35406.273,14907.043,13099.171,71072.25,43913.25,33735.926,
5473,222.14912124566678,6.105758,,,,,,,,,,,0,57375.21,55407.855,60212.656,11081.712,15642.538,19553.314,2919.937,4728.9014,14781.649,58610.254,46522.566,106182.47,100371.99,92554.04,140953.12,
29034,222.14910618882595,10.378467,,,,,,,,,,,0,0,0,0,43370.914,41552.71,47875.684,47724.047,38176.92,49611.406,51628.977,45243.145,40885.914,12322.84,15517.645,16409.54,
1837,222.1491611927964,5.1607056,,,,,,,,,,,0,40120.36,33077.152,35271.81,10987.3,29897.215,28817.475,27835.648,25650.18,29921.316,35153.54,17701.186,53859.09,50698.082,23127.953,50998.812,
3493,222.14916248829513,5.6606827,,,,,,,,,,,0,163489.22,135166.28,131325.0,35793.56,40574.81,37303.25,37071.684,37139.72,47831.582,93564.2,78713.98,43309.867,32601.94,99651.45,112260.68,
2299,222.14916463029553,5.3540683,,,,,,,,,,,0,43930.26,42358.367,42567.33,73668.26,121150.83,79062.4,87438.02,68620.45,166427.75,101270.266,187879.23,149876.05,89691.09,148822.69,99489.266,
1077,222.14920166224343,4.7231913,,,,,,,,,,,0,49735.48,75839.68,46621.38,23167.96,4733.5977,27150.406,24498.51,21271.625,17038.047,38672.12,36446.76,35221.914,60300.094,58087.867,43547.58,
10,222.96120242910308,0.65403736,,,,,,,,,,,0,0,0,0,0,2932.5828,4958.833,3992.0781,2818.2354,4152.1743,27940.316,31221.81,56038.926,104133.09,96218.92,116842.234,
6234,223.09463664564666,6.2154264,,,,,,,,,,,0,383090.34,426166.94,420864.62,3671.6577,4029.6045,14899.447,8381.382,11952.423,14728.902,8399.873,14973.133,13468.008,4817.017,8950.47,5490.5684,
15513,223.09408231154782,7.6498737,,,,,,,,,,,0,34451.836,33840.668,37032.27,58295.89,58198.695,72224.46,57044.43,75292.84,73517.805,67691.13,86011.8,74468.99,71300.78,76201.02,91070.13,
1068,223.0941730412504,4.7078605,,,,,,,,,,,0,46374.953,41888.72,48476.504,0,0,0,0,0,0,0,0,0,11737.52,11206.874,13196.376,
16435,223.09680587109156,7.792198,,,,,,,,,,,0,0,0,0,205275.89,172018.9,179262.66,203872.25,194352.34,202775.53,260803.42,252601.08,256561.5,227241.61,279526.5,271500.47,
16709,223.11199709580035,7.832257,,,,,,,,,,,0,0,0,0,39552.89,48715.52,55114.633,30688.885,36310.184,89116.8,53205.254,71770.24,11896.164,39660.695,38397.742,45935.97,
30781,223.13264097628166,10.771737,,,,,,,,,,,0,0,0,0,50584.402,49285.594,70832.875,37280.957,65640.016,42837.125,63945.457,89148.79,115762.87,56705.273,96502.586,132898.17,
26039,223.1327803512068,9.549612,,,,,,,,,,,0,5060.073,0,4848.7114,28454.54,71910.22,72381.266,69143.71,70597.63,54410.77,83933.15,92585.43,87604.38,167419.62,155112.8,189506.78,
32290,223.13282084656126,11.165776,,,,,,,,,,,0,0,0,0,95727.555,92561.82,138618.81,91162.57,101694.76,135501.36,120199.6,159408.58,123961.78,197028.31,216363.28,233742.45,
31448,223.13279412544242,10.945631,,,,,,,,,,,0,0,2213.4316,0,95251.69,67221.82,81213.43,71289.47,92552.68,87837.0,119996.12,136962.27,99170.08,165040.05,211253.5,113018.44,
27171,223.13281960972844,9.828938,,,,,,,,,,,0,15478.836,21330.736,19730.002,71289.5,47752.5,56664.438,52730.625,78250.625,49115.258,107827.99,118743.414,125935.37,221613.66,131219.33,188500.03,
23129,223.1328188135463,8.841912,,,,,,,,,,,0,46114.406,52299.348,56300.86,62610.36,60263.918,30733.676,49346.266,52587.113,56723.62,46571.79,48917.668,73107.97,354525.75,292007.88,361564.3,
8597,223.13301569736964,6.651498,,,,,,,,,,,0,57119.008,55749.73,57578.79,21169.436,30295.16,22126.379,28202.338,35482.63,30114.377,29266.268,41703.695,47004.668,62579.684,59526.867,66726.67,
31368,223.14815026040216,10.9238615,,,,,,,,,,,0,0,0,0,16566.902,26079.518,19742.172,21540.596,26236.73,12340.963,16462.068,13874.597,16366.4795,28219.844,16202.1455,23964.746,
35736,223.1692948079325,12.248908,,,,,,,,,,,0,0,0,0,103029.14,123328.414,106469.12,99670.51,98529.92,101802.77,128458.66,151382.05,156298.1,116872.21,76171.164,115925.914,
37573,223.1692973632738,12.819475,,,,,,,,,,,0,1435.4467,0,0,47683.633,57999.445,55300.016,49782.85,51819.65,62811.78,73959.82,67138.016,74280.08,59671.69,123890.89,82564.81,
34905,223.16930567788498,11.951594,,,,,,,,,,,0,0,0,0,103962.016,99132.375,96602.234,90766.734,94308.66,111050.98,139343.67,131779.3,147163.75,187482.02,149113.25,184947.9,
34474,223.16931376062345,11.777623,,,,,,,,,,,0,0,0,0,109645.42,89820.59,78381.09,79465.516,88505.21,66826.42,100664.44,125332.15,103419.08,98320.25,86837.375,79063.164,
34342,223.20578641959284,11.756041,,,,,,,,,,,0,94619.54,79088.75,82271.78,0,0,0,0,0,0,7711.9653,4669.1636,5364.772,6179.4727,4289.5327,9992.947,
38962,223.20550735079576,13.416831,,,,,,,,,,,0,0,0,0,22499.887,23945.172,24955.812,24800.0,36919.223,27269.52,37622.938,53025.1,53160.324,39663.38,56313.97,38896.98,
36508,223.20569693411872,12.5126915,,,,,,,,,,,0,0,0,0,71693.37,72534.73,77782.06,83642.94,54496.89,71196.7,54930.164,61986.066,55365.5,218176.0,215532.8,226619.42,
37174,223.20572477234796,12.6873865,,,,,,,,,,,0,86097.09,81888.29,84888.1,32416.676,18374.559,29878.586,25525.045,33330.062,21331.328,79432.72,69185.14,76056.98,160215.89,142389.73,132380.55,
25697,223.21679588124374,9.4442215,,,,,,,,,,,0,37585.633,30181.084,33652.242,0,0,0,0,0,0,9775.996,7566.3164,9238.355,31476.385,40242.64,38841.32,
8044,224.09205974761767,6.5471444,,,,,,,,,,,0,0,0,0,47126.723,66278.58,67858.46,63251.297,58814.523,51500.65,84648.56,93367.23,84637.7,49545.49,28004.176,39885.227,
2417,224.0920365813298,5.3813977,,,,,,,,,,,0,0,0,0,35982.277,44194.227,84967.98,40843.855,59916.543,32082.207,75763.86,43971.14,47481.37,6969.8926,18285.139,23641.477,
13653,224.1260516389352,7.3861136,,,,,,,,,,,0,149457.58,157566.08,173853.14,74228.89,86498.14,75620.19,83772.3,62788.51,80353.23,95416.805,98603.13,96368.914,5885.664,8076.669,10158.02,
23229,224.12812123899516,8.872751,,,,,,,,,,,50884.164,23357.035,28990.238,29060.416,42867.2,54130.688,51611.89,65428.805,44890.27,50118.473,67157.336,60427.324,61074.13,101168.49,95449.06,98150.5,
1778,224.128226072679,5.101836,,,,,,,,,,,62205.67,208063.08,237250.95,67747.22,59270.242,78140.66,131526.9,63858.28,65202.22,69129.55,69991.07,75274.08,56244.227,148619.02,173297.17,98874.234,
6040,224.15065793493542,6.1961255,,,,,,,,,,,74905.36,0,0,0,834071.06,842943.06,736240.5,841614.25,747990.56,743967.0,1070982.4,1057210.9,1083634.2,2288080.5,2428297.5,2418371.8,
6046,224.16394679402356,6.1878066,,,,,,,,,,,0,0,0,0,0,4111.167,1681.6323,2499.7585,1760.971,1898.9807,11732.799,1686.7292,2072.0852,18974.145,10383.097,24950.541,
39895,224.16431196353483,15.899075,,,,,,,,,,,30738.604,27722.908,25940.914,28063.385,26741.75,23269.055,22404.623,23705.172,24286.656,22365.113,21445.62,23605.629,21506.68,23127.55,21175.107,19653.307,
791,224.16461053550117,4.101608,,,,,,,,,,,0,0,0,0,33226.133,39019.39,38753.414,35219.43,38496.324,80836.2,60307.508,108125.6,38958.246,36101.797,35969.168,40202.92,
26506,224.16449952264247,9.647815,,,,,,,,,,,0,0,0,0,55806.047,62325.516,68604.12,69883.51,70573.4,67406.234,70924.516,74553.99,77908.945,80713.81,79473.74,87965.7,
675,224.16478431420913,2.3251197,,,,,,,,,,,0,0,0,0,40118.332,47351.094,46936.84,47260.008,45480.234,42320.215,128903.484,50187.656,129112.85,40245.445,41296.14,41683.03,
34895,224.2008573926988,11.950481,,,,,,,,,,,0,74463.37,78354.836,80648.016,0,0,5088.9683,0,6144.1675,10434.51,35035.79,34808.48,30998.184,0,0,2798.947,
30624,225.14834714862218,10.743533,,,,,,,,,,,0,0,0,0,68153.58,84442.82,86141.94,62712.008,86158.92,68865.55,100984.77,87268.98,93523.02,90822.555,92644.375,97822.45,
2573,225.1485319587628,5.435969,,,,,,,,,,,0,32553.707,29174.586,30550.457,0,0,0,0,0,0,0,0,0,15721.011,13049.414,17779.357,
26769,225.148372052293,9.723519,,,,,,,,,,,0,0,0,0,192940.39,199435.42,212245.47,174158.08,199171.39,202009.39,222510.45,247621.67,234214.78,149358.6,164547.73,193954.94,
29095,225.14837293337817,10.392129,,,,,,,,,,,0,0,0,0,168459.56,157537.0,169083.72,168689.98,184313.98,183185.23,206259.83,206486.53,207669.56,226697.08,228776.08,211312.31,
28216,225.14851294770764,10.182724,,,,,,,,,,,13019.3955,21601.79,20953.748,17081.1,244302.81,249123.6,273301.7,259376.52,235377.33,242004.0,342633.0,342703.94,329956.9,280308.06,264320.06,288234.94,
31220,225.14839104537214,10.889487,,,,,,,,,,,0,5963.792,8300.4795,4520.0854,50103.52,54654.8,66754.22,76533.87,60565.406,69045.34,82352.64,85684.016,71814.52,92853.734,106872.03,87433.48,
27552,225.1484020848833,9.937348,,,,,,,,,,,0,0,0,0,69097.61,66585.8,65453.883,72833.12,81709.07,71242.95,93751.08,100074.125,88471.2,102580.13,113098.63,81988.0,
28086,225.14847983212536,10.099003,,,,,,,,,,,11572.401,15427.619,15952.746,15278.502,210752.69,238545.1,464522.56,465747.28,232698.53,272591.78,527853.1,318896.75,540488.75,368527.66,389180.72,392670.03,
11212,225.1485483553784,7.015807,,,,,,,,,,,0,41285.08,38100.98,40435.062,1818.4404,5709.607,5710.0693,2433.018,2061.9482,6137.7144,6469.403,12328.955,3937.7393,12151.338,14754.442,8512.336,
12188,225.14859528219145,7.164299,,,,,,,,,,,0,24175.14,27309.867,27044.793,0,0,1577.6992,1476.2952,2021.052,1705.6193,1672.5071,1302.7019,0,2831.723,9136.081,10128.806,
32609,225.18478725888227,11.249473,,,,,,,,,,,0,0,0,0,32055.465,32983.99,32515.898,33929.086,36609.426,45837.164,50101.113,43062.406,55883.23,34519.426,31311.418,39633.344,
28237,225.19636379885964,10.140283,,,,,,,,,,,28331.957,45991.207,41396.547,45997.46,38480.65,42990.008,36397.383,44564.562,39178.984,43004.402,39871.824,45287.555,39828.465,42105.035,43339.836,47522.664,
37983,225.22113858330894,12.930285,,,,,,,,,,,0,91750.68,85663.305,88063.91,11638.382,9299.402,39578.22,7706.788,30106.895,34615.895,146788.25,143109.28,164995.92,455315.75,460919.6,464411.94,
36596,225.22118013373225,12.504993,,,,,,,,,,,0,44763.156,15849.102,38859.41,2578.61,0,0,3012.405,0,2964.6816,6034.178,7462.7236,5837.1455,12327.076,9446.629,18296.361,
38797,225.22105540547471,13.310307,,,,,,,,,,,0,6763.543,8654.689,14431.248,0,2499.2852,6979.7407,0,5042.9463,8849.533,22861.668,21229.941,28080.03,98157.45,81663.266,45704.336,
39910,226.1591706690678,15.959796,,,,,,,,,,,116049.72,104843.1,107887.79,105714.15,91141.7,90532.26,89056.766,92212.42,92020.55,90964.305,84486.11,82838.43,85625.695,84584.984,94036.9,87384.734,
23803,226.18017098287075,8.999895,,,,,,,,,,,52451.49,63727.793,70996.68,68465.48,166921.25,192861.48,191290.19,178748.02,178656.44,233526.83,104786.97,104464.43,112062.266,8261.767,8360.963,8570.879,
29743,226.1801493602047,10.544955,,,,,,,,,,,0,17891.809,15633.634,14961.355,770931.3,785080.8,773279.06,808198.7,780214.44,792781.2,1036316.44,1011220.7,1036192.4,143848.97,147340.6,154538.75,
2882,226.1802426421807,5.5093484,,,,,,,,,,,0,0,0,0,90204.945,88084.44,110426.87,92956.86,120553.445,84819.78,107005.77,115680.17,128732.82,145318.64,144975.05,142186.28,
1694,226.18028096573235,5.1182613,,,,,,,,,,,0,0,0,0,79704.29,97027.44,101531.86,81662.33,95843.99,82512.0,59944.137,66525.984,63323.332,27220.076,29322.16,28814.057,
35108,226.2165961012012,12.01526,,,,,,,,,,,0,151180.4,143169.69,174882.44,0,0,9901.783,0,7911.1943,5869.535,27262.428,29478.791,34796.92,17359.777,20284.535,21343.158,
5118,227.10702193143757,6.045401,,,,,,,,,,,0,0,0,0,41943.348,39229.88,46845.438,40962.023,55013.152,60645.434,50100.016,53858.164,50145.93,96123.15,71603.41,114578.375,
37685,227.12762233298437,12.844056,,,,,,,,,,,0,217098.39,213403.28,194960.75,0,0,13085.875,0,11161.093,16555.582,1553.8116,4830.6494,1829.2402,0,0,0,
36038,227.1277284698574,12.341589,,,,,,,,,,,0,48883.938,53932.83,55353.22,0,0,0,0,1769.5122,1916.9923,0,0,0,0,0,0,
39373,227.12787895497206,13.858365,,,,,,,,,,,0,28306.582,32940.445,31880.24,0,0,0,0,0,0,0,0,0,0,0,0,
18798,227.12795752929895,8.146722,,,,,,,,,,,0,47339.95,50788.535,40194.5,10252.615,8774.611,13179.903,11654.175,12857.614,11579.215,20717.434,13860.417,15610.377,10802.691,6438.2944,4372.622,
9545,227.1280525980109,6.831538,,,,,,,,,,,0,53529.848,51289.246,46175.43,13255.886,0,8919.671,6923.2256,3798.9473,9805.195,10069.164,8759.064,8033.7607,1532.9492,3139.4858,5157.4214,
13282,227.12791026639815,7.3238,,,,,,,,,,,0,30247.68,30579.541,25443.574,8062.4165,1441.1125,5276.2314,2288.5405,14096.527,8463.158,13360.477,7585.1416,9386.475,6735.073,5555.025,3246.3374,
623,227.1390207655536,1.893381,,,,,,,,,,,0,0,0,0,10164.597,2540.1223,4907.173,5170.4365,10127.461,2677.5251,12999.071,18014.457,15569.659,62108.06,64995.164,68830.234,
2720,227.17544595707218,5.472367,,,,,,,,,,,0,0,0,0,35829.86,41493.26,43102.99,34624.527,35360.58,38635.43,39233.484,34514.305,44781.59,43287.656,36572.617,36393.246,
709,227.1756053755438,3.0255194,,,,,,,,,,,0,0,0,0,1079115.0,1107491.1,1109222.1,1121156.5,1144035.1,1096207.0,1218271.5,1230654.8,1187610.9,1113893.8,1105041.6,1146640.2,
815,227.17565921808185,4.224191,,,,,,,,,,,0,0,0,0,38959.273,42808.83,48317.484,47342.676,41334.92,44277.562,59395.113,49173.062,52206.246,29642.254,31412.479,36126.1,
37560,227.20066486995208,12.815701,,,,,,,,,,,0,0,0,0,35872.54,49483.348,42917.992,37791.227,36972.082,44878.48,62946.367,51091.83,58098.656,58582.305,74189.68,77535.95,
321,228.08441078329096,1.0287614,,,,,,,,,,,0,0,0,0,11855.676,13003.908,17713.584,17103.72,5196.4644,9192.027,28943.898,16200.889,29957.129,3462.1868,2576.5342,4039.1592,
711,228.12303048651697,3.0175953,,,,,,,,,,,0,0,0,0,75879.58,77099.45,64703.85,78919.836,75385.75,67233.45,83382.61,78252.49,81321.66,36017.965,29761.795,33682.145,
847,228.12315688042966,4.3179717,,,,,,,,,,,0,0,0,0,152460.55,162613.7,170889.84,166398.3,172599.5,182110.03,252124.64,276450.28,271155.72,143539.8,121392.1,147978.34,
444,228.12329075525943,1.159431,,,,,,,,,,,0,0,0,0,37307.676,38142.26,31757.627,28014.393,41382.02,25326.133,40633.54,46182.023,37726.63,58940.992,67690.72,52892.56,
966,228.15989519997382,4.5506816,,,,,,,,,,,0,0,0,0,41800.945,50229.65,50043.96,47673.01,49381.355,52148.066,80402.23,86675.89,83768.95,110105.47,121515.11,110167.33,
396,228.17101541436497,1.0452676,,,,,,,,,,,0,72760.766,63495.082,66288.44,0,0,0,0,0,0,5014.437,4172.056,4822.884,10387.404,12488.405,3692.6921,
36670,228.23198469451933,12.5367985,,,,,,,,,,,24701.771,396301.22,365385.97,378656.62,85235.28,90216.28,108692.016,70787.39,132836.5,95181.984,219458.77,190832.97,219363.11,118477.875,75792.75,101068.0,
34198,228.26892206209678,11.668351,,,,,,,,,,,0,0,0,0,95943.81,224347.0,212011.02,240421.4,90381.39,235018.12,110187.445,183796.84,265866.88,204452.89,204923.6,58572.246,
34588,228.268955547952,11.794037,,,,,,,,,,,0,0,0,0,411671.28,98216.13,108702.33,77471.63,406127.94,93103.42,96079.76,96659.734,110393.87,99973.11,60094.78,229508.88,
32893,228.26895798876595,11.333923,,,,,,,,,,,0,0,0,0,85901.93,175007.55,168938.22,78839.57,84917.766,161312.05,114140.555,181330.16,179161.14,170990.23,85996.9,147765.11,
743,229.10486431952867,3.4921968,,,,,,,,,,,0,0,0,0,30740.906,30383.16,29213.863,37161.75,28476.607,30585.812,72190.69,78234.39,75189.664,82089.06,97643.76,108556.07,
548,229.11832825349816,1.4288455,,,,,,,,,,,0,0,0,0,27569.469,25544.152,27072.145,24943.666,27437.39,28836.94,37742.277,35701.984,41321.52,62209.21,55846.508,53429.098,
622,229.11824312694944,1.8757795,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3220.044,4713.9736,2230.8215,63913.484,57915.945,62563.53,
7183,229.1340466574841,6.4120035,,,,,,,,,,,0,16591.049,16576.676,14014.95,2525.4692,1836.1293,6090.6025,8476.182,10916.563,8621.718,11810.5205,16304.714,12004.073,23734.164,23024.938,23584.383,
39832,229.13693774520493,15.851968,,,,,,,,,,,50033.13,38518.6,38774.79,39574.9,33297.93,36200.758,33713.15,29753.48,39115.023,28025.152,34759.004,31320.271,30392.074,39232.945,36658.1,33355.203,
6907,229.1413164941948,6.352696,,,,,,,,,,,0,0,0,0,201277.64,122244.734,133523.2,130223.1,80440.71,128363.35,127323.88,125329.305,138918.83,100235.11,219298.45,125598.34,
784,230.150191427774,4.0586967,,,,,,,,,,,0,0,0,0,81179.47,106809.53,113503.04,106175.836,110037.65,112390.81,123847.29,125449.836,122133.03,96838.664,114978.56,118552.44,
6685,230.15417048738843,6.318967,,,,,,,,,,,0,114951.055,111994.53,110840.16,0,0,3137.3062,1517.3394,6137.0967,9042.101,21373.342,20471.494,21192.816,66049.13,60941.344,76980.56,
35319,230.24784579587606,12.100696,,,,,,,,,,,0,46320.355,55736.42,111317.836,0,0,0,0,0,0,0,0,0,0,0,0,
31533,230.24794273436453,10.9591465,,,,,,,,,,,2554.641,0,0,0,334744.4,343896.5,317606.6,311310.88,344240.03,298707.88,336378.94,310817.1,316585.62,307692.62,308288.75,301069.84,
28912,230.24791825501552,10.339226,,,,,,,,,,,0,295334.44,343446.16,355765.3,1932.3657,0,2059.3306,0,0,0,12145.338,15885.993,14973.335,5012.0156,4904.092,5473.939,
612,231.08403432771814,1.7729547,,,,,,,,,,,12278.219,0,0,0,29679.916,47042.586,33810.24,32734.617,31336.953,37497.574,28337.912,37594.07,33422.16,12371.154,18266.062,30483.822,
218,231.08412381564997,0.80797046,,,,,,,,,,,0,0,0,0,98101.8,110947.43,89458.83,106726.07,75988.18,97819.1,169954.64,176021.45,181096.36,98672.89,94658.54,162657.23,
398,231.0840917260348,1.0386351,,,,,,,,,,,0,0,0,0,96488.85,91865.695,252388.47,170762.47,100104.18,145751.08,138983.78,158956.16,146663.28,94329.66,144848.11,132389.94,
1762,231.11306756824158,5.1508336,,,,,,,,,,,0,109906.88,108413.05,106508.71,45322.523,49547.68,57123.453,116378.586,70220.195,64069.56,84963.27,105937.93,95781.734,285495.4,205645.33,271066.4,
938,231.1131790139268,4.513028,,,,,,,,,,,0,0,0,0,159365.53,190068.67,155863.67,173348.88,175590.1,183020.11,188295.84,175793.03,206119.6,136107.45,142674.64,150863.88,
37074,231.12245483157488,12.664225,,,,,,,,,,,0,56985.816,57648.117,57845.8,0,0,0,0,0,2017.7893,0,0,0,0,0,0,
580,231.13401790883313,1.5155181,,,,,,,,,,,0,0,0,0,13085.4795,11567.423,10426.82,11337.968,11822.311,11492.482,16233.809,16761.35,16375.493,44068.383,39960.996,41042.57,
32695,231.13821125534085,11.271137,,,,,,,,,,,0,32886.87,37515.51,27090.111,73276.98,41169.996,77279.195,64810.727,74940.08,74384.336,74512.914,93411.83,86370.25,55356.695,49538.42,82488.46,
449,232.11803648521266,1.1703669,,,,,,,,,,,0,0,0,0,36298.617,38962.773,41402.47,34565.855,39885.348,39743.824,35075.73,48332.785,36587.855,57810.14,60319.49,68225.086,
4184,232.1547002109634,5.8305583,,,,,,,,,,,0,0,0,0,59025.62,61518.508,62372.855,64490.844,79918.625,73163.33,125910.664,127767.64,134947.56,138807.98,125625.23,138931.36,
3873,232.16995384218203,5.735634,,,,,,,,,,,0,8793.41,10753.249,10510.352,13221.848,7448.8057,6358.1104,14865.283,8457.555,27218.877,24528.516,13420.754,9923.189,34651.35,23090.36,35160.984,
1866,232.16993471595362,5.1921377,,,,,,,,,,,0,162071.31,143729.64,146340.69,39451.76,30987.979,32445.436,33810.465,74949.07,67030.836,116911.92,92934.02,122626.96,150991.39,188637.4,185032.39,
11981,232.16992347647417,7.15831,,,,,,,,,,,0,47573.22,46606.938,50013.34,0,0,1791.7141,0,2416.9268,1607.5209,3668.2124,2379.194,9380.696,6293.999,12699.643,18579.86,
24577,232.20614050529332,9.17703,,,,,,,,,,,0,1030625.8,1259165.1,1252741.8,0,0,36452.79,0,83809.875,102204.95,415077.8,425463.84,396907.12,1265396.9,1460644.2,1402070.2,
